id,name,owner,geom,building_type,built_date,replaced_date,built_date_confidence_pct,replaced_date_confidence_pct,source,timewalk_notes,street_address,num_floors,material,roof_type,fire_damage,confidence_notes,house_number,address_generated,building_type_original,building_color,timewalk_id,live_model_id
5448,\N,King John,0106000020110F000001000000010300000001000000090000000000D681A26D5FC100001016A0F4524100008EEEA26D5FC1000058339FF4524100006657A86D5FC10000D0CBA1F452410000A8E3A76D5FC1000028BDA2F4524100006071A76D5FC10000E09EA3F452410000FC4EA76D5FC10000C0E2A3F452410000B2F4A16D5FC10000C82CA1F4524100001417A26D5FC10000E8E8A0F452410000D681A26D5FC100001016A0F45241,commercial_middle,\N,\N,\N,\N,period_defaults_v1; 1786_NYC_Directory,\N,16 William Street,3,brick,hip,\N,"House number generated (not confirmed). Pre-1793 NYC had no systematic numbering. 1786 Directory match (post-war, owners may differ from 1776). Addr: 2 William Street. Inferred from building_type using 1776 Manhattan architectural norms. Wealthy=brick/3fl (post-1766 building code favored brick after fires). Middle=wood clapboard/2fl. Poor=wood frame/2fl. Govt=stone/3fl. See: Blackmar ""Manhattan for Rent"", Burrows & Wallace ""Gotham"" Ch.7-8.",16,t,commercial_wealthy,#E8871A,tw_1776_01M08HMQZZKXCEKZX2Q5T6FNRS,\N
5451,\N,Nathan Simon,0106000020110F0000010000000103000000010000000C000000000002706F6D5FC10000288334F552410000B6AB716D5FC10000608031F55241000062C3726D5FC10000C80430F552410000E852736D5FC1000008422FF5524100005C27786D5FC1000058D132F552410000F097776D5FC10000F09333F552410000DC7E766D5FC10000701135F5524100008AC7756D5FC10000980836F5524100001A22776D5FC1000068F036F552410000F6CB736D5FC1000008ED3BF55241000038356D6D5FC10000D08437F55241000002706F6D5FC10000288334F55241,residential_middle,\N,\N,\N,\N,1786_NYC_Directory,\N,39 Broad Street,2,brick,gabled,\N,"House number generated (not confirmed). Pre-1793 NYC had no systematic numbering. 1786 Directory match (post-war, owners may differ from 1776). Addr: 44 Broad Street. Updated: Contemporary sources (Stokes IV, ca.1768 and 1770) state ""houses in general are built of brick, most of them in the Dutch method."" Brick was standard for middle-class housing in lower Manhattan by 1770s.",39,t,commercial_middle,#A8C84A,tw_1776_01M08HMQZZ82HSRNVFSHC1A4H5,\N
5453,\N,\N,0106000020110F0000010000000103000000010000000700000000001ABEC36C5FC1000080C370F5524100000DDDC46C5FC10000B09470F552410000FB87C56C5FC10000C87870F5524100006A7FC66C5FC10000B86476F55241000067D4C56C5FC10000A08076F5524100008AB5C46C5FC1000070AF76F5524100001ABEC36C5FC1000080C370F55241,commercial_middle,\N,\N,\N,\N,period_defaults_v1,\N,13 Prince Street,2,wood_frame,gabled,\N,"House number generated (not confirmed). Pre-1793 NYC had no systematic numbering. Inferred from building_type using 1776 Manhattan architectural norms. Wealthy=brick/3fl (post-1766 building code favored brick after fires). Middle=wood clapboard/2fl. Poor=wood frame/2fl. Govt=stone/3fl. See: Blackmar ""Manhattan for Rent"", Burrows & Wallace ""Gotham"" Ch.7-8.",13,t,residential_poor,#E8871A,tw_1776_01M08HMQZZ066CPEFPG5D8DSXP,\N
5455,\N,\N,0106000020110F000001000000010300000001000000070000000000BE49DD6D5FC10000106B78F45241000036ACDF6D5FC10000588678F4524100009667DF6D5FC10000D0847EF4524100003C04DD6D5FC1000080697EF4524100001CC8DB6D5FC10000F85A7EF4524100009A0EDC6D5FC10000985C78F452410000BE49DD6D5FC10000106B78F45241,residential_wealthy,\N,\N,\N,\N,great_fire_spatial_analysis,\N,9 Beaver Street,2,wood_clapboard,gabled,destroyed_1776_great_fire,"House number generated (not confirmed). Pre-1793 NYC had no systematic numbering. Inferred from building_type using 1776 Manhattan architectural norms. Wealthy=brick/3fl (post-1766 building code favored brick after fires). Middle=wood clapboard/2fl. Poor=wood frame/2fl. Govt=stone/3fl. See: Blackmar ""Manhattan for Rent"", Burrows & Wallace ""Gotham"" Ch.7-8.",9,t,commercial_middle,#2ECC71,tw_1776_01M08HMQZZVXM46APGJHN3N6NQ,\N
5456,\N,Yates Richd.,0106000020110F0000010000000103000000010000000B00000000004C38A96D5FC1000020DC1FF552410000EEC5A76D5FC10000D8F421F5524100003856A66D5FC10000B80924F552410000AC00A66D5FC10000B08524F552410000520FA16D5FC10000385821F5524100007056A06D5FC1000000D420F552410000D6D3A36D5FC1000090F21BF5524100005C5DA46D5FC10000E8541CF5524100009A14A56D5FC10000584B1BF552410000DA04AA6D5FC10000B0B31EF5524100004C38A96D5FC1000020DC1FF55241,residential_middle,\N,\N,\N,\N,1786_NYC_Directory,\N,71 Cortland Street/ Maiden Lane,2,brick,gabled,\N,"House number generated (not confirmed). Pre-1793 NYC had no systematic numbering. 1786 Directory match (post-war, owners may differ from 1776). Addr: 28 Cortland Street/ Maiden Lane. Updated: Contemporary sources (Stokes IV, ca.1768 and 1770) state ""houses in general are built of brick, most of them in the Dutch method."" Brick was standard for middle-class housing in lower Manhattan by 1770s.",71,t,residential_middle,#A8C84A,tw_1776_01M08HMQZZEW94NB6F409DZTYJ,\N
5457,\N,Hay Samuel,0106000020110F0000010000000103000000010000000C00000000007E65BB6D5FC10000F8CB65F4524100003CE7B96D5FC10000700167F452410000DCF9B66D5FC10000886363F4524100007E07B76D5FC10000285763F452410000AA1EB86D5FC10000D05962F452410000684BB86D5FC10000503762F452410000FAA2B86D5FC10000A8F361F452410000C0F1B86D5FC10000D8BD61F4524100003220B96D5FC10000189E61F452410000868FB96D5FC10000D85161F452410000101CBC6D5FC10000605865F4524100007E65BB6D5FC10000F8CB65F45241,residential_wealthy,\N,\N,\N,\N,period_defaults_v1; 1786_NYC_Directory,\N,15 S William Street,3,brick,gambrel,\N,"House number generated (not confirmed). Pre-1793 NYC had no systematic numbering. 1786 Directory match (post-war, owners may differ from 1776). Addr: 86 S William Street. Inferred from building_type using 1776 Manhattan architectural norms. Wealthy=brick/3fl (post-1766 building code favored brick after fires). Middle=wood clapboard/2fl. Poor=wood frame/2fl. Govt=stone/3fl. See: Blackmar ""Manhattan for Rent"", Burrows & Wallace ""Gotham"" Ch.7-8.",15,t,residential_wealthy,#2ECC71,tw_1776_01M08HMQZZW0G4RBKERVY9WMQW,\N
5463,\N,Thomas William,0106000020110F0000010000000103000000010000000500000000008554A76C5FC10000686846F552410080F22BA76C5FC10000D83E49F552410080BBADA26C5FC10000B8FE48F5524100804ED6A26C5FC10000482846F5524100008554A76C5FC10000686846F55241,commercial_middle,\N,\N,\N,\N,period_defaults_v1; 1786_NYC_Directory,\N,263 Pearl Street/ Queen Street,2,wood_frame,gabled,\N,"House number generated (not confirmed). Pre-1793 NYC had no systematic numbering. 1786 Directory match (post-war, owners may differ from 1776). Addr: 242 Pearl Street/ Queen Street. Inferred from building_type using 1776 Manhattan architectural norms. Wealthy=brick/3fl (post-1766 building code favored brick after fires). Middle=wood clapboard/2fl. Poor=wood frame/2fl. Govt=stone/3fl. See: Blackmar ""Manhattan for Rent"", Burrows & Wallace ""Gotham"" Ch.7-8.",263,t,residential_poor,#E8871A,tw_1776_01M08HMQZZPAXJ44BVC5B6N5KK,\N
5465,\N,Hay Samuel,0106000020110F0000010000000103000000010000000700000000006FC3256D5FC10000E8BB4DF552410000F393266D5FC10000F8844CF552410000F2BA2A6D5FC10000004E4FF55241000087EA296D5FC10000D08450F5524100001570296D5FC10000683B51F5524100001449256D5FC1000060724EF5524100006FC3256D5FC10000E8BB4DF55241,industrial,\N,\N,\N,\N,period_defaults_v1; 1786_NYC_Directory,\N,67 William Street,2,wood_frame,gabled,\N,"House number generated (not confirmed). Pre-1793 NYC had no systematic numbering. 1786 Directory match (post-war, owners may differ from 1776). Addr: 86 William Street. Inferred from building_type using 1776 Manhattan architectural norms. Wealthy=brick/3fl (post-1766 building code favored brick after fires). Middle=wood clapboard/2fl. Poor=wood frame/2fl. Govt=stone/3fl. See: Blackmar ""Manhattan for Rent"", Burrows & Wallace ""Gotham"" Ch.7-8.",67,t,residential_poor,#808080,tw_1776_01M08HMQZZY1N98TXQJRAVA57P,\N
5468,\N,\N,0106000020110F00000100000001030000000100000005000000000032EB7B6D5FC1000078A345F5524100000EC67D6D5FC1000060E646F5524100009A1E7A6D5FC1000088464CF552410000BE43786D5FC10000A0034BF55241000032EB7B6D5FC1000078A345F55241,residential_middle,\N,\N,\N,\N,period_defaults_v2_stokes,\N,111 Fulton Street / Partition Street - Fair Street,2,brick,gabled,\N,"House number generated (not confirmed). Pre-1793 NYC had no systematic numbering. Updated: Contemporary sources (Stokes IV, ca.1768 and 1770) state ""houses in general are built of brick, most of them in the Dutch method."" Brick was standard for middle-class housing in lower Manhattan by 1770s.",111,t,residential_middle,#A8C84A,tw_1776_01M08HMQZZ3NJXYPKDXQE0MK9Q,\N
5472,\N,\N,0106000020110F0000010000000103000000010000000700000000001E5A386D5FC10000887126F552410000B5BB366D5FC10000886225F5524100005A92366D5FC10000784725F552410000DAE0396D5FC10000709320F55241000054213A6D5FC1000030BF20F552410000FA863B6D5FC10000F0B121F5524100001E5A386D5FC10000887126F55241,residential_poor,\N,\N,\N,\N,period_defaults_v2_stokes,\N,8 Ann Street,2,brick,gabled,\N,"House number generated (not confirmed). Pre-1793 NYC had no systematic numbering. Updated: Contemporary sources (Stokes IV, ca.1768 and 1770) state ""houses in general are built of brick, most of them in the Dutch method."" Brick was standard for middle-class housing in lower Manhattan by 1770s.",8,t,residential_middle,#8B5E3C,tw_1776_01M08HMQZZAER2PE7Q7BCJR0K8,\N
5497,\N,\N,0106000020110F0000010000000103000000010000000700000000002E46ED6D5FC10000E0CE52F4524100006A99EB6D5FC1000010E052F4524100007E77EA6D5FC1000060DE52F452410000D67EEA6D5FC1000068DE4DF4524100007A83EB6D5FC10000E8DF4DF452410000EC12ED6D5FC10000E8CF4DF4524100002E46ED6D5FC10000E0CE52F45241,commercial_wealthy,\N,\N,\N,\N,great_fire_spatial_analysis,\N,44 Stone Street,3,brick,gambrel,destroyed_1776_great_fire,"House number generated (not confirmed). Pre-1793 NYC had no systematic numbering. Inferred from building_type using 1776 Manhattan architectural norms. Wealthy=brick/3fl (post-1766 building code favored brick after fires). Middle=wood clapboard/2fl. Poor=wood frame/2fl. Govt=stone/3fl. See: Blackmar ""Manhattan for Rent"", Burrows & Wallace ""Gotham"" Ch.7-8.",44,t,residential_wealthy,#D4AF37,tw_1776_01M08HMQZZ79HEXDP76EHCTDRH,\N
5498,\N,\N,0106000020110F0000010000000103000000010000000500000000005B1F8B6C5FC10000D0628CF552410000CC508B6C5FC1000060AB8EF552410000D4D5856C5FC1000050228FF55241000063A4856C5FC10000C0D98CF5524100005B1F8B6C5FC10000D0628CF55241,industrial,\N,\N,\N,\N,period_defaults_v1,\N,5 Rosevelt Street,2,wood_frame,gabled,\N,"House number generated (not confirmed). Pre-1793 NYC had no systematic numbering. Inferred from building_type using 1776 Manhattan architectural norms. Wealthy=brick/3fl (post-1766 building code favored brick after fires). Middle=wood clapboard/2fl. Poor=wood frame/2fl. Govt=stone/3fl. See: Blackmar ""Manhattan for Rent"", Burrows & Wallace ""Gotham"" Ch.7-8.",5,t,residential_poor,#808080,tw_1776_01M08HMQZZGSYXZQ9B0KAJXCT3,\N
5500,\N,Pierfeall,0106000020110F000001000000010300000001000000050000000080BD98B46C5FC10000F02F30F552410080275FB56C5FC1000088142FF552410000E8A5B86C5FC10000F05F31F5524100007EDFB76C5FC10000587B32F552410080BD98B46C5FC10000F02F30F55241,residential_poor,\N,\N,\N,\N,period_defaults_v1; 1786_NYC_Directory,\N,159 Pearl Street/ Queen Street,2,wood_frame,gabled,\N,"House number generated (not confirmed). Pre-1793 NYC had no systematic numbering. 1786 Directory match (post-war, owners may differ from 1776). Addr: 205 Pearl Street/ Queen Street. Inferred from building_type using 1776 Manhattan architectural norms. Wealthy=brick/3fl (post-1766 building code favored brick after fires). Middle=wood clapboard/2fl. Poor=wood frame/2fl. Govt=stone/3fl. See: Blackmar ""Manhattan for Rent"", Burrows & Wallace ""Gotham"" Ch.7-8.",159,t,residential_poor,#8B5E3C,tw_1776_01M08HMQZZEK0RM1HD1CYCDMZG,\N
5501,\N,Hansliew Mrs.,0106000020110F0000010000000103000000010000000700000000008A3CF76C5FC1000088CBF4F452410000DCC5F76C5FC100007891F5F45241000013AAF36C5FC10000F06AF8F452410000DD20F36C5FC1000028A5F7F45241000025D5F26C5FC100000838F7F452410000E8F0F66C5FC10000885EF4F4524100008A3CF76C5FC1000088CBF4F45241,residential_middle,\N,\N,\N,\N,1786_NYC_Directory,\N,58 Beekman Street,2,brick,gabled,\N,"House number generated (not confirmed). Pre-1793 NYC had no systematic numbering. 1786 Directory match (post-war, owners may differ from 1776). Addr: 64 Beekman Street. Updated: Contemporary sources (Stokes IV, ca.1768 and 1770) state ""houses in general are built of brick, most of them in the Dutch method."" Brick was standard for middle-class housing in lower Manhattan by 1770s.",58,t,residential_middle,#A8C84A,tw_1776_01M08HMQZZWM7CVAMA38XME0RN,\N
5503,\N,\N,0106000020110F0000010000000103000000010000000700000000008083C86D5FC10000482173F552410000345BCA6D5FC10000E8F973F5524100003A95CA6D5FC10000781274F552410000B23EC86D5FC10000089979F5524100003AEFC76D5FC10000687779F5524100009002C66D5FC10000309578F5524100008083C86D5FC10000482173F55241,commercial_wealthy,\N,\N,\N,\N,great_fire_spatial_analysis,\N,29 Fulton Street / Partition Street - Fair Street,2,wood_frame,gabled,destroyed_1776_great_fire,"House number generated (not confirmed). Pre-1793 NYC had no systematic numbering. Inferred from building_type using 1776 Manhattan architectural norms. Wealthy=brick/3fl (post-1766 building code favored brick after fires). Middle=wood clapboard/2fl. Poor=wood frame/2fl. Govt=stone/3fl. See: Blackmar ""Manhattan for Rent"", Burrows & Wallace ""Gotham"" Ch.7-8.",29,t,residential_poor,#D4AF37,tw_1776_01M08HMR0015S6W6RWXZT5JX3K,\N
5504,\N,Campbell John,0106000020110F00000100000001030000000100000009000000000026928D6D5FC1000070C585F45241000072B18D6D5FC1000068FE86F4524100006EB98D6D5FC10000405687F452410000AABE886D5FC10000E0C987F4524100003AB7886D5FC10000087887F4524100006498886D5FC10000C04386F452410000927D886D5FC10000E83285F45241000074778D6D5FC10000E8B584F45241000026928D6D5FC1000070C585F45241,commercial_wealthy,\N,\N,\N,\N,period_defaults_v1; 1786_NYC_Directory,\N,5 Hanover Street,3,brick,hip,\N,"House number generated (not confirmed). Pre-1793 NYC had no systematic numbering. 1786 Directory match (post-war, owners may differ from 1776). Addr: 31 Hanover Street. Inferred from building_type using 1776 Manhattan architectural norms. Wealthy=brick/3fl (post-1766 building code favored brick after fires). Middle=wood clapboard/2fl. Poor=wood frame/2fl. Govt=stone/3fl. See: Blackmar ""Manhattan for Rent"", Burrows & Wallace ""Gotham"" Ch.7-8.",5,t,commercial_wealthy,#D4AF37,tw_1776_01M08HMR003P901Y866E177X1X,\N
5505,\N,King John,0106000020110F0000010000000103000000010000000700000000005E3EA36D5FC10000F08C9EF45241000032E8A36D5FC10000B82A9DF4524100002E51A96D5FC10000E0C29FF45241000060A7A86D5FC100001025A1F4524100006657A86D5FC10000D0CBA1F4524100008EEEA26D5FC1000058339FF4524100005E3EA36D5FC10000F08C9EF45241,commercial_middle,\N,\N,\N,\N,1786_NYC_Directory,\N,12 William Street,2,brick,gabled,\N,"House number generated (not confirmed). Pre-1793 NYC had no systematic numbering. 1786 Directory match (post-war, owners may differ from 1776). Addr: 2 William Street. Updated: Contemporary sources (Stokes IV, ca.1768 and 1770) state ""houses in general are built of brick, most of them in the Dutch method."" Brick was standard for middle-class housing in lower Manhattan by 1770s.",12,t,commercial_middle,#E8871A,tw_1776_01M08HMR00DQ9YX63BMJG2347H,\N
5508,\N,Nathan Simon,0106000020110F0000010000000103000000010000000700000000002ADC736D5FC10000C8872EF552410000B69A746D5FC1000030852DF5524100002A6F796D5FC10000801431F552410000B0B0786D5FC10000001732F5524100005C27786D5FC1000058D132F552410000D652736D5FC1000020422FF5524100002ADC736D5FC10000C8872EF55241,residential_middle,\N,\N,\N,\N,1786_NYC_Directory,\N,37 Broad Street,2,brick,gabled,\N,"House number generated (not confirmed). Pre-1793 NYC had no systematic numbering. 1786 Directory match (post-war, owners may differ from 1776). Addr: 44 Broad Street. Updated: Contemporary sources (Stokes IV, ca.1768 and 1770) state ""houses in general are built of brick, most of them in the Dutch method."" Brick was standard for middle-class housing in lower Manhattan by 1770s.",37,t,residential_middle,#A8C84A,tw_1776_01M08HMR004FYTC49PBAEXHWF9,\N
5510,\N,\N,0106000020110F0000010000000103000000010000000700000000002A88C56C5FC10000C87870F552410000973FC76C5FC10000103170F552410000ED7EC76C5FC10000B82670F552410000A376C86C5FC10000A01276F552410000F036C86C5FC10000081D76F5524100006A7FC66C5FC10000B86476F5524100002A88C56C5FC10000C87870F55241,residential_poor,\N,\N,\N,\N,period_defaults_v1,\N,11 Prince Street,2,wood_frame,gabled,\N,"House number generated (not confirmed). Pre-1793 NYC had no systematic numbering. Inferred from building_type using 1776 Manhattan architectural norms. Wealthy=brick/3fl (post-1766 building code favored brick after fires). Middle=wood clapboard/2fl. Poor=wood frame/2fl. Govt=stone/3fl. See: Blackmar ""Manhattan for Rent"", Burrows & Wallace ""Gotham"" Ch.7-8.",11,t,residential_poor,#8B5E3C,tw_1776_01M08HMR0076CTR3NM8ATC1QJG,\N
5512,\N,\N,0106000020110F00000100000001030000000100000007000000000036ACDF6D5FC10000588678F452410000BCFDE06D5FC10000709578F45241000008B7E16D5FC10000B89D78F4524100009872E16D5FC10000309C7EF45241000022B9E06D5FC10000E8937EF4524100009667DF6D5FC10000D0847EF45241000036ACDF6D5FC10000588678F45241,residential_middle,\N,\N,\N,\N,great_fire_spatial_analysis,\N,7 Beaver Street,3,brick,gambrel,destroyed_1776_great_fire,"House number generated (not confirmed). Pre-1793 NYC had no systematic numbering. Inferred from building_type using 1776 Manhattan architectural norms. Wealthy=brick/3fl (post-1766 building code favored brick after fires). Middle=wood clapboard/2fl. Poor=wood frame/2fl. Govt=stone/3fl. See: Blackmar ""Manhattan for Rent"", Burrows & Wallace ""Gotham"" Ch.7-8.",7,t,residential_wealthy,#A8C84A,tw_1776_01M08HMR00YZ9GYDZ9RDZ27XK9,\N
5513,\N,Yates Richd.,0106000020110F0000010000000103000000010000000700000000008E00A06D5FC10000989620F552410000DAB39E6D5FC10000F8A81FF552410000C430A26D5FC1000028C71AF552410000A67DA36D5FC10000F0B41BF552410000D6D3A36D5FC1000090F21BF5524100007056A06D5FC1000000D420F5524100008E00A06D5FC10000989620F55241,residential_middle,\N,\N,\N,\N,1786_NYC_Directory,\N,73 Cortland Street/ Maiden Lane,2,brick,gabled,\N,"House number generated (not confirmed). Pre-1793 NYC had no systematic numbering. 1786 Directory match (post-war, owners may differ from 1776). Addr: 28 Cortland Street/ Maiden Lane. Updated: Contemporary sources (Stokes IV, ca.1768 and 1770) state ""houses in general are built of brick, most of them in the Dutch method."" Brick was standard for middle-class housing in lower Manhattan by 1770s.",73,t,residential_middle,#A8C84A,tw_1776_01M08HMR00ZJF1SB70JX0E7VQJ,\N
5514,\N,Nichols Lewis,0106000020110F0000010000000103000000010000000700000000003CE7B96D5FC10000700167F452410000446CB86D5FC10000383468F4524100006669B86D5FC10000883668F452410000C28CB56D5FC10000C0AE64F452410000D68FB56D5FC1000000AC64F452410000DCF9B66D5FC10000886363F4524100003CE7B96D5FC10000700167F45241,commercial_wealthy,\N,\N,\N,\N,period_defaults_v1; 1786_NYC_Directory,\N,17 S William Street,3,brick,hip,\N,"House number generated (not confirmed). Pre-1793 NYC had no systematic numbering. 1786 Directory match (post-war, owners may differ from 1776). Addr: 90 S William Street. Inferred from building_type using 1776 Manhattan architectural norms. Wealthy=brick/3fl (post-1766 building code favored brick after fires). Middle=wood clapboard/2fl. Poor=wood frame/2fl. Govt=stone/3fl. See: Blackmar ""Manhattan for Rent"", Burrows & Wallace ""Gotham"" Ch.7-8.",17,t,commercial_wealthy,#D4AF37,tw_1776_01M08HMR00BK2H3TQZM7XJKG6S,\N
5520,\N,\N,0106000020110F0000010000000103000000010000000B0000000080F22BA76C5FC10000D83E49F5524100006EEEA66C5FC10000488C4DF55241000020B7A66C5FC1000058914DF5524100806C81A46C5FC1000018C54DF5524100804B48A26C5FC1000028F94DF552410080EAF7A06C5FC10000E8174EF552410000058FA06C5FC10000B09C49F55241000062DFA16C5FC10000F07D49F552410080A6A7A26C5FC10000A06B49F552410080BBADA26C5FC10000B8FE48F552410080F22BA76C5FC10000D83E49F55241,industrial,\N,\N,\N,\N,period_defaults_v1,\N,2 Rutgers Street,2,wood_frame,gabled,\N,"House number generated (not confirmed). Pre-1793 NYC had no systematic numbering. Inferred from building_type using 1776 Manhattan architectural norms. Wealthy=brick/3fl (post-1766 building code favored brick after fires). Middle=wood clapboard/2fl. Poor=wood frame/2fl. Govt=stone/3fl. See: Blackmar ""Manhattan for Rent"", Burrows & Wallace ""Gotham"" Ch.7-8.",2,t,industrial,#808080,tw_1776_01M08HMR00ERW5N2VTQFKCXDE9,\N
5522,\N,Hay Samuel,0106000020110F000001000000010300000001000000050000000000F393266D5FC10000F8844CF552410000470D286D5FC1000048524AF55241000047342C6D5FC10000501B4DF552410000F2BA2A6D5FC10000004E4FF552410000F393266D5FC10000F8844CF55241,residential_middle,\N,\N,\N,\N,period_defaults_v1; 1786_NYC_Directory,\N,65 William Street,2,wood_frame,gabled,\N,"House number generated (not confirmed). Pre-1793 NYC had no systematic numbering. 1786 Directory match (post-war, owners may differ from 1776). Addr: 86 William Street. Inferred from building_type using 1776 Manhattan architectural norms. Wealthy=brick/3fl (post-1766 building code favored brick after fires). Middle=wood clapboard/2fl. Poor=wood frame/2fl. Govt=stone/3fl. See: Blackmar ""Manhattan for Rent"", Burrows & Wallace ""Gotham"" Ch.7-8.",65,t,residential_poor,#A8C84A,tw_1776_01M08HMR00A3YY2VFN4E0HRV1S,\N
5524,\N,\N,0106000020110F000001000000010300000001000000050000000080B3BE866C5FC100006849E6F5524100005DF6866C5FC100006036E9F552410000407A816C5FC10000E09EE9F5524100809542816C5FC10000E8B1E6F552410080B3BE866C5FC100006849E6F55241,residential_poor,\N,\N,\N,\N,period_defaults_v1,\N,1 Mulberry Street,2,wood_frame,gabled,\N,"House number generated (not confirmed). Pre-1793 NYC had no systematic numbering. Inferred from building_type using 1776 Manhattan architectural norms. Wealthy=brick/3fl (post-1766 building code favored brick after fires). Middle=wood clapboard/2fl. Poor=wood frame/2fl. Govt=stone/3fl. See: Blackmar ""Manhattan for Rent"", Burrows & Wallace ""Gotham"" Ch.7-8.",1,t,residential_poor,#8B5E3C,tw_1776_01M08HMR00H3NVC9BAVJENN8AF,\N
5525,\N,\N,0106000020110F0000010000000103000000010000000500000000000EC67D6D5FC1000060E646F552410000A4A37F6D5FC10000202B48F55241000030FC7B6D5FC10000488B4DF5524100009A1E7A6D5FC1000088464CF5524100000EC67D6D5FC1000060E646F55241,residential_wealthy,\N,\N,\N,\N,period_defaults_v2_stokes,\N,109 Fulton Street / Partition Street - Fair Street,2,brick,gabled,\N,"House number generated (not confirmed). Pre-1793 NYC had no systematic numbering. Updated: Contemporary sources (Stokes IV, ca.1768 and 1770) state ""houses in general are built of brick, most of them in the Dutch method."" Brick was standard for middle-class housing in lower Manhattan by 1770s.",109,t,residential_middle,#2ECC71,tw_1776_01M08HMR00F2G75C0SYRW11KT0,\N
5526,\N,\N,0106000020110F0000010000000103000000010000000700000000002BD5DB6B5FC10000C845F6F552410000AB7EE26B5FC1000048FAF8F552410000069DE06B5FC10000389CFDF55241008087A6DE6B5FC1000030D0FCF5524100808F24DE6B5FC10000C81DFEF552410000C77BD96B5FC10000604DFCF5524100002BD5DB6B5FC10000C845F6F55241,residential_poor,\N,\N,\N,\N,period_defaults_v1,\N,4 Canal Street,2,wood_frame,gabled,\N,"House number generated (not confirmed). Pre-1793 NYC had no systematic numbering. Inferred from building_type using 1776 Manhattan architectural norms. Wealthy=brick/3fl (post-1766 building code favored brick after fires). Middle=wood clapboard/2fl. Poor=wood frame/2fl. Govt=stone/3fl. See: Blackmar ""Manhattan for Rent"", Burrows & Wallace ""Gotham"" Ch.7-8.",4,t,residential_poor,#8B5E3C,tw_1776_01M08HMR00Z056EA98AWE3RXH8,\N
5527,\N,\N,0106000020110F0000010000000103000000010000000A0000000010F1D8376C5FC100000878F0F55241009C849A3A6C5FC1000060A5EAF5524100F02ECB3A6C5FC10000903EEAF5524100B041393D6C5FC10000D059EBF552410080CFAB3F6C5FC100000077ECF5524100704243416C5FC100008030EDF552410040C4C63E6C5FC1000068A6F2F55241009013B03D6C5FC100008827F2F5524100D853453D6C5FC100001009F3F552410010F1D8376C5FC100000878F0F55241,residential_poor,\N,\N,\N,\N,period_defaults_v1,\N,11 Bayard Street,2,wood_frame,gabled,\N,"House number generated (not confirmed). Pre-1793 NYC had no systematic numbering. Inferred from building_type using 1776 Manhattan architectural norms. Wealthy=brick/3fl (post-1766 building code favored brick after fires). Middle=wood clapboard/2fl. Poor=wood frame/2fl. Govt=stone/3fl. See: Blackmar ""Manhattan for Rent"", Burrows & Wallace ""Gotham"" Ch.7-8.",11,t,residential_poor,#8B5E3C,tw_1776_01M08HMR00GZYPJTQ8FJEN5189,\N
5528,\N,John Woods,0106000020110F00000100000001030000000100000007000000000059ADFC6C5FC10000A092E9F4524100008813FF6C5FC10000C82AE8F452410000869A016D5FC10000387BECF4524100006A34FF6C5FC1000008E3EDF4524100001F53FE6C5FC100000867EEF45241000011CCFB6C5FC10000A016EAF45241000059ADFC6C5FC10000A092E9F45241,residential_middle,\N,\N,\N,\N,1786_NYC_Directory,\N,45 Pearl Street/ Queen Street,2,brick,gabled,\N,"House number generated (not confirmed). Pre-1793 NYC had no systematic numbering. 1786 Directory match (post-war, owners may differ from 1776). Addr: 135 Pearl Street/ Queen Street. Updated: Contemporary sources (Stokes IV, ca.1768 and 1770) state ""houses in general are built of brick, most of them in the Dutch method."" Brick was standard for middle-class housing in lower Manhattan by 1770s.",45,t,residential_middle,#A8C84A,tw_1776_01M08HMR00V7KJBHEKQ3FGFA15,\N
5529,\N,\N,0106000020110F0000010000000103000000010000000600000000005A92366D5FC10000784725F5524100004D10356D5FC10000004B24F55241000054E5346D5FC10000E82E24F552410000243A386D5FC10000C0741FF552410000DAE0396D5FC10000709320F5524100005A92366D5FC10000784725F55241,commercial_wealthy,\N,\N,\N,\N,period_defaults_v2_stokes,\N,10 Ann Street,2,brick,gabled,\N,"House number generated (not confirmed). Pre-1793 NYC had no systematic numbering. Updated: Contemporary sources (Stokes IV, ca.1768 and 1770) state ""houses in general are built of brick, most of them in the Dutch method."" Brick was standard for middle-class housing in lower Manhattan by 1770s.",10,t,residential_middle,#D4AF37,tw_1776_01M08HMR00423GE5KFQMRSBAP0,\N
5554,\N,\N,0106000020110F0000010000000103000000010000000500000000007E77EA6D5FC1000060DE52F4524100009040E86D5FC1000018DB52F452410000E847E86D5FC1000020DB4DF452410000D67EEA6D5FC1000068DE4DF4524100007E77EA6D5FC1000060DE52F45241,residential_wealthy,\N,\N,\N,\N,great_fire_spatial_analysis,\N,48 Stone Street,3,brick,gambrel,destroyed_1776_great_fire,"House number generated (not confirmed). Pre-1793 NYC had no systematic numbering. Inferred from building_type using 1776 Manhattan architectural norms. Wealthy=brick/3fl (post-1766 building code favored brick after fires). Middle=wood clapboard/2fl. Poor=wood frame/2fl. Govt=stone/3fl. See: Blackmar ""Manhattan for Rent"", Burrows & Wallace ""Gotham"" Ch.7-8.",48,t,residential_wealthy,#2ECC71,tw_1776_01M08HMR00Z8HPQ250PTWXNBHG,\N
