id,block_id,on_plate,alignment_class,cell_class,block_coverage_class,split,negatives_allowed_in_block
4140,39,True,weak_ink_support,loose_placement,partial,train,False
4141,86,True,weak_ink_support,loose_placement,partial,train,False
4142,207,True,weak_ink_support,blank_plate,no_drawn_cells,val,False
4145,206,True,aligned,loose_placement,partial,train,False
4146,65,True,weak_ink_support,loose_placement,partial,train,False
4147,4,True,aligned,traced_single_cell,partial,train,False
4148,218,False,off_plate,off_plate,off_plate,excluded_off_plate,False
4149,47,True,weak_ink_support,blank_plate,no_drawn_cells,val,False
4151,48,True,weak_ink_support,loose_placement,sparse,val,False
4152,0,True,weak_ink_support,loose_placement,exhaustive,val,True
4153,20,True,weak_ink_support,loose_placement,partial,train,False
4155,122,True,aligned,traced_merged_cells,partial,train,False
4157,179,True,weak_ink_support,loose_placement,partial,train,False
4160,125,True,weak_ink_support,loose_placement,partial,train,False
4186,75,True,weak_ink_support,loose_placement,partial,train,False
4187,181,False,off_plate,off_plate,no_drawn_cells,excluded_off_plate,False
4189,1,True,weak_ink_support,blank_plate,partial,val,False
4192,121,True,weak_ink_support,loose_placement,partial,train,False
4194,21,True,weak_ink_support,loose_placement,partial,train,False
4195,149,True,weak_ink_support,loose_placement,partial,train,False
4197,39,True,aligned,traced_merged_cells,partial,train,False
4198,86,True,weak_ink_support,loose_placement,partial,train,False
4202,206,True,aligned,loose_placement,partial,train,False
4203,65,True,aligned,loose_placement,partial,train,False
4204,4,True,aligned,loose_placement,partial,train,False
4205,218,False,off_plate,off_plate,off_plate,excluded_off_plate,False
4206,47,True,weak_ink_support,blank_plate,no_drawn_cells,val,False
4207,134,True,weak_ink_support,loose_placement,sparse,train,False
4208,48,True,weak_ink_support,loose_placement,sparse,val,False
4209,0,True,weak_ink_support,loose_placement,exhaustive,val,True
4210,20,True,weak_ink_support,loose_placement,partial,train,False
4212,122,True,weak_ink_support,loose_placement,partial,train,False
4213,107,True,weak_ink_support,loose_placement,partial,train,False
4214,179,True,aligned,loose_placement,partial,train,False
4215,158,False,off_plate,off_plate,off_plate,excluded_off_plate,False
4217,125,True,weak_ink_support,loose_placement,partial,train,False
4242,28,False,off_plate,off_plate,off_plate,excluded_off_plate,False
4243,75,True,weak_ink_support,loose_placement,partial,train,False
4244,181,False,off_plate,off_plate,no_drawn_cells,excluded_off_plate,False
4246,1,True,weak_ink_support,blank_plate,partial,val,False
4249,121,True,weak_ink_support,loose_placement,partial,train,False
4251,21,True,weak_ink_support,loose_placement,partial,train,False
4252,149,True,aligned,traced_merged_cells,partial,train,False
4255,86,True,weak_ink_support,loose_placement,partial,train,False
4259,206,True,weak_ink_support,loose_placement,partial,train,False
4260,65,True,aligned,loose_placement,partial,train,False
4261,4,True,weak_ink_support,traced_merged_cells,partial,train,False
4263,47,True,weak_ink_support,blank_plate,no_drawn_cells,val,False
4264,134,True,weak_ink_support,loose_placement,sparse,train,False
4265,48,True,weak_ink_support,loose_placement,sparse,val,False
4266,0,True,aligned,traced_single_cell,exhaustive,val,True
4267,20,True,weak_ink_support,loose_placement,partial,train,False
4269,122,True,weak_ink_support,loose_placement,partial,train,False
4270,107,True,weak_ink_support,loose_placement,partial,train,False
4271,179,True,weak_ink_support,loose_placement,partial,train,False
4272,158,False,off_plate,off_plate,off_plate,excluded_off_plate,False
4274,125,True,aligned,loose_placement,partial,train,False
4275,219,True,weak_ink_support,loose_placement,partial,train,False
4299,28,False,off_plate,off_plate,off_plate,excluded_off_plate,False
4300,75,True,weak_ink_support,loose_placement,partial,train,False
4301,181,False,off_plate,off_plate,no_drawn_cells,excluded_off_plate,False
4303,1,True,weak_ink_support,blank_plate,partial,val,False
4306,121,True,weak_ink_support,loose_placement,partial,train,False
4308,21,True,weak_ink_support,loose_placement,partial,train,False
4312,86,True,weak_ink_support,loose_placement,partial,train,False
4314,115,True,weak_ink_support,loose_placement,partial,train,False
4316,206,True,weak_ink_support,loose_placement,partial,train,False
4317,65,True,aligned,loose_placement,partial,train,False
4318,4,True,aligned,loose_placement,partial,train,False
4320,47,True,weak_ink_support,blank_plate,no_drawn_cells,val,False
4321,134,True,weak_ink_support,loose_placement,sparse,train,False
4322,48,True,weak_ink_support,loose_placement,sparse,val,False
4323,0,True,weak_ink_support,loose_placement,exhaustive,val,True
4324,20,True,weak_ink_support,loose_placement,partial,train,False
4326,122,True,weak_ink_support,loose_placement,partial,train,False
4327,107,True,weak_ink_support,loose_placement,partial,train,False
4328,179,True,weak_ink_support,loose_placement,partial,train,False
4329,158,False,off_plate,off_plate,off_plate,excluded_off_plate,False
4331,125,True,weak_ink_support,loose_placement,partial,train,False
4332,219,True,weak_ink_support,loose_placement,partial,train,False
4356,28,False,off_plate,off_plate,off_plate,excluded_off_plate,False
4357,75,True,weak_ink_support,loose_placement,partial,train,False
4358,181,False,off_plate,off_plate,no_drawn_cells,excluded_off_plate,False
4359,171,False,off_plate,off_plate,off_plate,excluded_off_plate,False
4360,1,True,weak_ink_support,loose_placement,partial,val,False
4361,11,True,weak_ink_support,loose_placement,partial,train,False
4363,121,True,weak_ink_support,loose_placement,partial,train,False
4365,21,True,weak_ink_support,loose_placement,partial,train,False
4369,86,True,weak_ink_support,loose_placement,partial,train,False
4371,115,True,weak_ink_support,loose_placement,partial,train,False
4373,206,True,weak_ink_support,loose_placement,partial,train,False
4374,65,True,weak_ink_support,loose_placement,partial,train,False
4375,4,True,aligned,traced_single_cell,partial,train,False
4377,47,True,weak_ink_support,blank_plate,no_drawn_cells,val,False
4379,48,True,weak_ink_support,loose_placement,sparse,val,False
4380,0,True,weak_ink_support,loose_placement,exhaustive,val,True
4381,20,True,weak_ink_support,loose_placement,partial,train,False
4383,122,True,weak_ink_support,loose_placement,partial,train,False
4384,107,True,weak_ink_support,loose_placement,partial,train,False
4385,179,True,aligned,loose_placement,partial,train,False
4386,158,False,off_plate,off_plate,off_plate,excluded_off_plate,False
4388,125,True,weak_ink_support,loose_placement,partial,train,False
4389,219,True,weak_ink_support,loose_placement,partial,train,False
4413,28,False,off_plate,off_plate,off_plate,excluded_off_plate,False
4414,75,True,aligned,loose_placement,partial,train,False
4415,181,False,off_plate,off_plate,no_drawn_cells,excluded_off_plate,False
4416,171,False,off_plate,off_plate,off_plate,excluded_off_plate,False
4417,1,True,weak_ink_support,loose_placement,partial,val,False
4418,11,True,weak_ink_support,loose_placement,partial,train,False
4420,121,True,weak_ink_support,loose_placement,partial,train,False
4422,21,True,weak_ink_support,loose_placement,partial,train,False
4426,86,True,weak_ink_support,loose_placement,partial,train,False
4428,115,True,weak_ink_support,loose_placement,partial,train,False
4430,206,True,weak_ink_support,loose_placement,partial,train,False
4432,4,True,aligned,traced_single_cell,partial,train,False
4435,62,True,weak_ink_support,loose_placement,sparse,val,False
4436,48,True,weak_ink_support,loose_placement,sparse,val,False
4437,0,True,weak_ink_support,traced_single_cell,exhaustive,val,True
4438,18,True,weak_ink_support,traced_single_cell,partial,train,False
4440,122,True,weak_ink_support,loose_placement,partial,train,False
4441,107,True,weak_ink_support,traced_merged_cells,partial,train,False
4445,125,True,weak_ink_support,loose_placement,partial,train,False
4446,219,True,weak_ink_support,loose_placement,partial,train,False
4470,28,False,off_plate,off_plate,off_plate,excluded_off_plate,False
4472,181,False,off_plate,off_plate,no_drawn_cells,excluded_off_plate,False
4473,171,False,off_plate,off_plate,off_plate,excluded_off_plate,False
4474,1,True,weak_ink_support,loose_placement,partial,val,False
4475,11,True,weak_ink_support,loose_placement,partial,train,False
4477,121,True,weak_ink_support,loose_placement,partial,train,False
4479,21,True,aligned,loose_placement,partial,train,False
4482,39,True,weak_ink_support,loose_placement,partial,train,False
4483,86,True,weak_ink_support,loose_placement,partial,train,False
4485,115,True,weak_ink_support,loose_placement,partial,train,False
4486,80,True,aligned,loose_placement,partial,train,False
4487,206,True,weak_ink_support,loose_placement,partial,train,False
4488,65,True,weak_ink_support,loose_placement,partial,train,False
4489,4,True,weak_ink_support,loose_placement,partial,train,False
4492,62,True,weak_ink_support,loose_placement,sparse,val,False
4493,48,True,weak_ink_support,loose_placement,sparse,val,False
4494,0,True,aligned,loose_placement,exhaustive,val,True
4497,122,True,weak_ink_support,loose_placement,partial,train,False
4498,107,True,weak_ink_support,loose_placement,partial,train,False
4499,40,True,weak_ink_support,loose_placement,partial,train,False
4502,125,True,weak_ink_support,loose_placement,partial,train,False
4503,219,True,aligned,loose_placement,partial,train,False
4527,28,False,off_plate,off_plate,off_plate,excluded_off_plate,False
4528,38,True,weak_ink_support,traced_merged_cells,exhaustive,train,True
4529,181,False,off_plate,off_plate,no_drawn_cells,excluded_off_plate,False
4530,171,False,off_plate,off_plate,off_plate,excluded_off_plate,False
4531,1,True,weak_ink_support,loose_placement,partial,val,False
4532,11,True,weak_ink_support,loose_placement,partial,train,False
4534,121,True,weak_ink_support,loose_placement,partial,train,False
4536,21,True,weak_ink_support,loose_placement,partial,train,False
4539,39,True,weak_ink_support,loose_placement,partial,train,False
4540,86,True,weak_ink_support,loose_placement,partial,train,False
4542,115,True,weak_ink_support,loose_placement,partial,train,False
4543,80,True,weak_ink_support,loose_placement,partial,train,False
4544,206,True,weak_ink_support,loose_placement,partial,train,False
4545,65,True,weak_ink_support,loose_placement,partial,train,False
4546,4,True,weak_ink_support,loose_placement,partial,train,False
4548,194,True,weak_ink_support,blank_plate,partial,val,False
4550,48,True,weak_ink_support,loose_placement,sparse,val,False
4551,0,True,weak_ink_support,blank_plate,exhaustive,val,True
4553,160,True,weak_ink_support,loose_placement,partial,val,False
4554,122,True,weak_ink_support,loose_placement,partial,train,False
4555,107,True,weak_ink_support,loose_placement,partial,train,False
4556,40,True,weak_ink_support,loose_placement,partial,train,False
4559,125,True,weak_ink_support,loose_placement,partial,train,False
4560,219,True,aligned,traced_single_cell,partial,train,False
4584,28,False,off_plate,off_plate,off_plate,excluded_off_plate,False
4585,38,True,aligned,traced_single_cell,exhaustive,train,True
4586,181,False,off_plate,off_plate,no_drawn_cells,excluded_off_plate,False
4588,1,True,weak_ink_support,loose_placement,partial,val,False
4589,11,True,weak_ink_support,loose_placement,partial,train,False
4591,121,True,weak_ink_support,loose_placement,partial,train,False
4593,21,True,weak_ink_support,loose_placement,partial,train,False
4594,149,True,weak_ink_support,loose_placement,partial,train,False
4596,39,True,weak_ink_support,loose_placement,partial,train,False
4597,86,True,weak_ink_support,loose_placement,partial,train,False
4599,115,True,weak_ink_support,loose_placement,partial,train,False
4601,206,True,modern_proxy_suspect,loose_placement,partial,train,False
4602,65,True,weak_ink_support,loose_placement,partial,train,False
4603,4,True,weak_ink_support,loose_placement,partial,train,False
4605,194,True,weak_ink_support,blank_plate,partial,val,False
4607,48,True,weak_ink_support,loose_placement,sparse,val,False
4608,0,True,weak_ink_support,loose_placement,exhaustive,val,True
4610,160,True,weak_ink_support,loose_placement,partial,val,False
4611,122,True,weak_ink_support,loose_placement,partial,train,False
4613,40,True,weak_ink_support,loose_placement,partial,train,False
4615,200,False,off_plate,off_plate,off_plate,excluded_off_plate,False
4616,125,True,weak_ink_support,loose_placement,partial,train,False
4617,219,True,weak_ink_support,loose_placement,partial,train,False
4642,38,True,weak_ink_support,traced_single_cell,exhaustive,train,True
4643,181,False,off_plate,off_plate,no_drawn_cells,excluded_off_plate,False
4645,1,True,weak_ink_support,loose_placement,partial,val,False
4646,11,True,weak_ink_support,loose_placement,partial,train,False
4648,121,True,weak_ink_support,loose_placement,partial,train,False
4650,21,True,weak_ink_support,loose_placement,partial,train,False
4651,149,True,weak_ink_support,loose_placement,partial,train,False
4653,39,True,weak_ink_support,loose_placement,partial,train,False
4654,86,True,weak_ink_support,loose_placement,partial,train,False
4656,115,True,weak_ink_support,loose_placement,partial,train,False
4657,80,True,aligned,loose_placement,partial,train,False
4659,65,True,weak_ink_support,loose_placement,partial,train,False
4660,4,True,weak_ink_support,loose_placement,partial,train,False
4662,194,True,weak_ink_support,blank_plate,partial,val,False
4664,48,True,weak_ink_support,loose_placement,sparse,val,False
4665,0,True,weak_ink_support,loose_placement,exhaustive,val,True
4666,18,True,aligned,traced_single_cell,partial,train,False
4668,122,True,weak_ink_support,loose_placement,partial,train,False
4670,40,True,weak_ink_support,loose_placement,partial,train,False
4671,158,False,off_plate,off_plate,off_plate,excluded_off_plate,False
4672,200,False,off_plate,off_plate,off_plate,excluded_off_plate,False
4673,125,True,weak_ink_support,loose_placement,partial,train,False
4699,38,True,weak_ink_support,loose_placement,exhaustive,train,True
4700,181,False,off_plate,off_plate,no_drawn_cells,excluded_off_plate,False
4702,1,True,weak_ink_support,loose_placement,partial,val,False
4703,11,True,weak_ink_support,loose_placement,partial,train,False
4704,50,True,weak_ink_support,blank_plate,no_drawn_cells,val,False
4705,121,True,weak_ink_support,loose_placement,partial,train,False
4707,21,True,weak_ink_support,loose_placement,partial,train,False
4708,149,True,weak_ink_support,loose_placement,partial,train,False
4710,39,True,aligned,loose_placement,partial,train,False
4711,86,True,weak_ink_support,loose_placement,partial,train,False
4713,115,True,weak_ink_support,loose_placement,partial,train,False
4714,80,True,weak_ink_support,loose_placement,partial,train,False
4716,65,True,aligned,traced_single_cell,partial,train,False
4717,4,True,weak_ink_support,traced_single_cell,partial,train,False
4719,194,True,aligned,traced_merged_cells,partial,val,False
4721,48,True,weak_ink_support,loose_placement,sparse,val,False
4722,0,True,weak_ink_support,loose_placement,exhaustive,val,True
4723,18,True,weak_ink_support,traced_single_cell,partial,train,False
4725,122,True,weak_ink_support,loose_placement,partial,train,False
4727,40,True,weak_ink_support,loose_placement,partial,train,False
4728,158,False,off_plate,off_plate,off_plate,excluded_off_plate,False
4729,200,False,off_plate,off_plate,off_plate,excluded_off_plate,False
4730,125,True,weak_ink_support,loose_placement,partial,train,False
4756,38,True,weak_ink_support,traced_single_cell,exhaustive,train,True
4759,1,True,weak_ink_support,loose_placement,partial,val,False
4760,11,True,weak_ink_support,loose_placement,partial,train,False
4762,121,True,weak_ink_support,loose_placement,partial,train,False
4763,193,True,weak_ink_support,loose_placement,partial,train,False
4764,21,True,weak_ink_support,loose_placement,partial,train,False
4765,149,True,weak_ink_support,loose_placement,partial,train,False
4767,39,True,weak_ink_support,loose_placement,partial,train,False
4768,86,True,weak_ink_support,loose_placement,partial,train,False
4770,115,True,weak_ink_support,loose_placement,partial,train,False
4771,80,True,weak_ink_support,loose_placement,partial,train,False
4773,65,True,aligned,loose_placement,partial,train,False
4774,4,True,aligned,loose_placement,partial,train,False
4776,194,True,weak_ink_support,traced_single_cell,partial,val,False
4778,48,True,weak_ink_support,loose_placement,sparse,val,False
4779,0,True,weak_ink_support,loose_placement,exhaustive,val,True
4780,18,True,weak_ink_support,loose_placement,partial,train,False
4784,40,True,weak_ink_support,loose_placement,partial,train,False
4785,158,False,off_plate,off_plate,off_plate,excluded_off_plate,False
4786,200,False,off_plate,off_plate,off_plate,excluded_off_plate,False
4787,125,True,weak_ink_support,loose_placement,partial,train,False
4813,38,True,weak_ink_support,loose_placement,exhaustive,train,True
4815,171,False,off_plate,off_plate,off_plate,excluded_off_plate,False
4816,1,True,weak_ink_support,loose_placement,partial,val,False
4817,11,True,weak_ink_support,loose_placement,partial,train,False
4818,50,True,weak_ink_support,blank_plate,no_drawn_cells,val,False
4819,121,True,aligned,loose_placement,partial,train,False
4820,193,True,weak_ink_support,loose_placement,partial,train,False
4821,21,True,weak_ink_support,loose_placement,partial,train,False
4822,149,True,weak_ink_support,loose_placement,partial,train,False
4824,39,True,weak_ink_support,loose_placement,partial,train,False
4825,86,True,weak_ink_support,loose_placement,partial,train,False
4827,115,True,weak_ink_support,loose_placement,partial,train,False
4828,80,True,weak_ink_support,loose_placement,partial,train,False
4830,65,True,aligned,loose_placement,partial,train,False
4831,4,True,weak_ink_support,loose_placement,partial,train,False
4833,194,True,weak_ink_support,traced_single_cell,partial,val,False
4835,48,True,weak_ink_support,loose_placement,sparse,val,False
4836,0,True,aligned,loose_placement,exhaustive,val,True
4837,18,True,weak_ink_support,loose_placement,partial,train,False
4839,122,True,weak_ink_support,loose_placement,partial,train,False
4840,97,False,off_plate,off_plate,off_plate,excluded_off_plate,False
4841,40,True,weak_ink_support,loose_placement,partial,train,False
4843,200,False,off_plate,off_plate,off_plate,excluded_off_plate,False
4844,125,True,weak_ink_support,loose_placement,partial,train,False
4869,28,False,off_plate,off_plate,off_plate,excluded_off_plate,False
4870,38,True,weak_ink_support,loose_placement,exhaustive,train,True
4873,1,True,weak_ink_support,loose_placement,partial,val,False
4874,11,True,weak_ink_support,loose_placement,partial,train,False
4876,121,True,weak_ink_support,loose_placement,partial,train,False
4877,193,True,weak_ink_support,loose_placement,partial,train,False
4878,21,True,weak_ink_support,loose_placement,partial,train,False
4879,149,True,weak_ink_support,loose_placement,partial,train,False
4881,39,True,aligned,traced_merged_cells,partial,train,False
4882,86,True,weak_ink_support,loose_placement,partial,train,False
4883,238,True,weak_ink_support,blank_plate,partial,val,False
4885,80,True,weak_ink_support,loose_placement,partial,train,False
4887,65,True,weak_ink_support,loose_placement,partial,train,False
4888,4,True,weak_ink_support,loose_placement,partial,train,False
4890,194,True,aligned,traced_single_cell,partial,val,False
4891,62,True,weak_ink_support,loose_placement,sparse,val,False
4893,0,True,weak_ink_support,loose_placement,exhaustive,val,True
4894,18,True,weak_ink_support,loose_placement,partial,train,False
4895,216,True,weak_ink_support,loose_placement,partial,train,False
4896,122,True,weak_ink_support,loose_placement,partial,train,False
4897,97,False,off_plate,off_plate,off_plate,excluded_off_plate,False
4898,40,True,weak_ink_support,loose_placement,partial,train,False
4900,200,False,off_plate,off_plate,off_plate,excluded_off_plate,False
4901,125,True,weak_ink_support,loose_placement,partial,train,False
4926,28,False,off_plate,off_plate,off_plate,excluded_off_plate,False
4927,38,True,weak_ink_support,loose_placement,exhaustive,train,True
4930,1,True,weak_ink_support,loose_placement,partial,val,False
4931,11,True,weak_ink_support,loose_placement,partial,train,False
4933,121,True,weak_ink_support,loose_placement,partial,train,False
4934,193,True,weak_ink_support,loose_placement,partial,train,False
4935,21,True,weak_ink_support,loose_placement,partial,train,False
4936,149,True,weak_ink_support,loose_placement,partial,train,False
4938,39,True,weak_ink_support,loose_placement,partial,train,False
4939,86,True,weak_ink_support,loose_placement,partial,train,False
4940,238,True,weak_ink_support,blank_plate,partial,val,False
4941,115,True,weak_ink_support,loose_placement,partial,train,False
4942,80,True,weak_ink_support,loose_placement,partial,train,False
4944,65,True,aligned,loose_placement,partial,train,False
4945,4,True,weak_ink_support,loose_placement,partial,train,False
4947,194,True,aligned,traced_single_cell,partial,val,False
4948,62,True,modern_proxy_suspect,loose_placement,sparse,val,False
4950,0,True,weak_ink_support,loose_placement,exhaustive,val,True
4951,18,True,weak_ink_support,loose_placement,partial,train,False
4952,216,True,weak_ink_support,loose_placement,partial,train,False
4953,122,True,weak_ink_support,loose_placement,partial,train,False
4954,97,False,off_plate,off_plate,off_plate,excluded_off_plate,False
4955,40,True,weak_ink_support,loose_placement,partial,train,False
4957,200,False,off_plate,off_plate,off_plate,excluded_off_plate,False
4958,125,True,weak_ink_support,loose_placement,partial,train,False
4959,219,True,weak_ink_support,loose_placement,partial,train,False
4984,38,True,weak_ink_support,traced_single_cell,exhaustive,train,True
4987,1,True,weak_ink_support,loose_placement,partial,val,False
4988,11,True,weak_ink_support,loose_placement,partial,train,False
4989,50,True,weak_ink_support,blank_plate,no_drawn_cells,val,False
4990,121,True,weak_ink_support,loose_placement,partial,train,False
4991,193,True,weak_ink_support,loose_placement,partial,train,False
4992,21,True,weak_ink_support,loose_placement,partial,train,False
4995,39,True,weak_ink_support,loose_placement,partial,train,False
4998,115,True,weak_ink_support,loose_placement,partial,train,False
4999,80,True,weak_ink_support,loose_placement,partial,train,False
5001,65,True,weak_ink_support,loose_placement,partial,train,False
5004,194,True,weak_ink_support,traced_single_cell,partial,val,False
5005,62,True,weak_ink_support,traced_single_cell,sparse,val,False
5006,48,True,weak_ink_support,loose_placement,sparse,val,False
5007,0,True,weak_ink_support,loose_placement,exhaustive,val,True
5009,216,True,weak_ink_support,loose_placement,partial,train,False
5010,122,True,weak_ink_support,loose_placement,partial,train,False
5011,97,False,off_plate,off_plate,off_plate,excluded_off_plate,False
5012,40,True,weak_ink_support,loose_placement,partial,train,False
5014,200,False,off_plate,off_plate,off_plate,excluded_off_plate,False
5015,125,True,weak_ink_support,loose_placement,partial,train,False
5016,219,True,weak_ink_support,loose_placement,partial,train,False
5041,38,True,weak_ink_support,loose_placement,exhaustive,train,True
5044,1,True,weak_ink_support,loose_placement,partial,val,False
5045,11,True,aligned,loose_placement,partial,train,False
5046,50,True,weak_ink_support,blank_plate,no_drawn_cells,val,False
5047,121,True,weak_ink_support,loose_placement,partial,train,False
5048,193,True,weak_ink_support,loose_placement,partial,train,False
5049,21,True,weak_ink_support,loose_placement,partial,train,False
5052,39,True,aligned,loose_placement,partial,train,False
5053,35,False,off_plate,off_plate,off_plate,excluded_off_plate,False
5055,115,True,weak_ink_support,loose_placement,partial,train,False
5056,80,True,weak_ink_support,loose_placement,partial,train,False
5057,206,True,aligned,traced_single_cell,partial,train,False
5058,65,True,weak_ink_support,loose_placement,partial,train,False
5059,144,True,weak_ink_support,loose_placement,partial,val,False
5061,194,True,weak_ink_support,loose_placement,partial,val,False
5062,62,True,weak_ink_support,loose_placement,sparse,val,False
5063,48,True,weak_ink_support,loose_placement,sparse,val,False
5064,0,True,weak_ink_support,loose_placement,exhaustive,val,True
5066,216,True,weak_ink_support,loose_placement,partial,train,False
5067,122,True,weak_ink_support,loose_placement,partial,train,False
5068,97,False,off_plate,off_plate,off_plate,excluded_off_plate,False
5069,40,True,weak_ink_support,loose_placement,partial,train,False
5071,200,False,off_plate,off_plate,off_plate,excluded_off_plate,False
5073,219,True,weak_ink_support,loose_placement,partial,train,False
5098,38,True,weak_ink_support,loose_placement,exhaustive,train,True
5101,1,True,weak_ink_support,loose_placement,partial,val,False
5102,11,True,weak_ink_support,loose_placement,partial,train,False
5104,121,True,weak_ink_support,traced_merged_cells,partial,train,False
5105,193,True,weak_ink_support,loose_placement,partial,train,False
5106,21,True,weak_ink_support,loose_placement,partial,train,False
5109,39,True,aligned,loose_placement,partial,train,False
5110,35,False,off_plate,off_plate,off_plate,excluded_off_plate,False
5112,115,True,weak_ink_support,loose_placement,partial,train,False
5113,80,True,weak_ink_support,loose_placement,partial,train,False
5114,206,True,weak_ink_support,traced_merged_cells,partial,train,False
5115,65,True,weak_ink_support,loose_placement,partial,train,False
5118,194,True,weak_ink_support,loose_placement,partial,val,False
5119,62,True,weak_ink_support,loose_placement,sparse,val,False
5120,48,True,weak_ink_support,loose_placement,sparse,val,False
5121,0,True,weak_ink_support,loose_placement,exhaustive,val,True
5123,216,True,aligned,loose_placement,partial,train,False
5126,40,True,weak_ink_support,loose_placement,partial,train,False
5128,200,False,off_plate,off_plate,off_plate,excluded_off_plate,False
5130,219,True,weak_ink_support,loose_placement,partial,train,False
5155,38,True,weak_ink_support,loose_placement,exhaustive,train,True
5158,1,True,weak_ink_support,loose_placement,partial,val,False
5159,11,True,weak_ink_support,loose_placement,partial,train,False
5161,121,True,weak_ink_support,loose_placement,partial,train,False
5162,193,True,weak_ink_support,loose_placement,partial,train,False
5163,21,True,weak_ink_support,loose_placement,partial,train,False
5164,149,True,weak_ink_support,loose_placement,partial,train,False
5166,39,True,weak_ink_support,loose_placement,partial,train,False
5167,35,False,off_plate,off_plate,off_plate,excluded_off_plate,False
5168,238,True,weak_ink_support,blank_plate,partial,val,False
5169,115,True,weak_ink_support,loose_placement,partial,train,False
5170,80,True,weak_ink_support,loose_placement,partial,train,False
5171,206,True,aligned,loose_placement,partial,train,False
5172,65,True,weak_ink_support,loose_placement,partial,train,False
5176,62,True,weak_ink_support,loose_placement,sparse,val,False
5177,48,True,weak_ink_support,loose_placement,sparse,val,False
5178,0,True,weak_ink_support,loose_placement,exhaustive,val,True
5180,216,True,weak_ink_support,loose_placement,partial,train,False
5183,40,True,weak_ink_support,loose_placement,partial,train,False
5185,200,False,off_plate,off_plate,off_plate,excluded_off_plate,False
5212,38,True,weak_ink_support,loose_placement,exhaustive,train,True
5215,1,True,weak_ink_support,loose_placement,partial,val,False
5216,11,True,weak_ink_support,loose_placement,partial,train,False
5218,121,True,weak_ink_support,loose_placement,partial,train,False
5220,21,True,weak_ink_support,loose_placement,partial,train,False
5221,149,True,weak_ink_support,loose_placement,partial,train,False
5223,39,True,weak_ink_support,loose_placement,partial,train,False
5224,35,False,off_plate,off_plate,off_plate,excluded_off_plate,False
5225,238,True,weak_ink_support,loose_placement,partial,val,False
5226,115,True,weak_ink_support,loose_placement,partial,train,False
5227,80,True,weak_ink_support,loose_placement,partial,train,False
5228,206,True,weak_ink_support,loose_placement,partial,train,False
5229,65,True,aligned,loose_placement,partial,train,False
5233,62,True,weak_ink_support,loose_placement,sparse,val,False
5235,0,True,weak_ink_support,loose_placement,exhaustive,val,True
5237,216,True,weak_ink_support,loose_placement,partial,train,False
5240,40,True,weak_ink_support,loose_placement,partial,train,False
5244,214,True,weak_ink_support,loose_placement,partial,train,False
5269,38,True,weak_ink_support,loose_placement,exhaustive,train,True
5271,139,False,off_plate,off_plate,off_plate,excluded_off_plate,False
5272,1,True,weak_ink_support,loose_placement,partial,val,False
5273,11,True,weak_ink_support,loose_placement,partial,train,False
5275,121,True,weak_ink_support,loose_placement,partial,train,False
5277,21,True,weak_ink_support,loose_placement,partial,train,False
5280,39,True,weak_ink_support,loose_placement,partial,train,False
5282,238,True,weak_ink_support,loose_placement,partial,val,False
5283,115,True,weak_ink_support,loose_placement,partial,train,False
5284,80,True,weak_ink_support,loose_placement,partial,train,False
5285,206,True,aligned,loose_placement,partial,train,False
5286,65,True,aligned,loose_placement,partial,train,False
5287,144,True,weak_ink_support,loose_placement,partial,val,False
5290,62,True,weak_ink_support,loose_placement,sparse,val,False
5291,157,False,off_plate,off_plate,off_plate,excluded_off_plate,False
5292,0,True,weak_ink_support,loose_placement,exhaustive,val,True
5294,216,True,weak_ink_support,loose_placement,partial,train,False
5297,40,True,weak_ink_support,loose_placement,partial,train,False
5301,214,True,weak_ink_support,loose_placement,partial,train,False
5326,38,True,weak_ink_support,traced_merged_cells,exhaustive,train,True
5328,139,False,off_plate,off_plate,off_plate,excluded_off_plate,False
5329,1,True,weak_ink_support,loose_placement,partial,val,False
5330,11,True,weak_ink_support,loose_placement,partial,train,False
5332,121,True,weak_ink_support,loose_placement,partial,train,False
5333,165,True,weak_ink_support,loose_placement,partial,train,False
5334,21,True,weak_ink_support,loose_placement,partial,train,False
5337,39,True,weak_ink_support,loose_placement,partial,train,False
5339,238,True,weak_ink_support,loose_placement,partial,val,False
5340,115,True,weak_ink_support,loose_placement,partial,train,False
5341,80,True,weak_ink_support,loose_placement,partial,train,False
5342,206,True,weak_ink_support,loose_placement,partial,train,False
5343,65,True,aligned,loose_placement,partial,train,False
5344,144,True,weak_ink_support,loose_placement,partial,val,False
5347,62,True,weak_ink_support,blank_plate,sparse,val,False
5348,157,False,off_plate,off_plate,off_plate,excluded_off_plate,False
5349,0,True,weak_ink_support,loose_placement,exhaustive,val,True
5351,216,True,weak_ink_support,loose_placement,partial,train,False
5352,242,True,weak_ink_support,loose_placement,partial,train,False
5354,40,True,weak_ink_support,loose_placement,partial,train,False
5357,127,True,weak_ink_support,loose_placement,sparse,train,False
5383,38,True,weak_ink_support,loose_placement,exhaustive,train,True
5385,139,False,off_plate,off_plate,off_plate,excluded_off_plate,False
5386,1,True,weak_ink_support,loose_placement,partial,val,False
5387,11,True,weak_ink_support,loose_placement,partial,train,False
5389,121,True,weak_ink_support,loose_placement,partial,train,False
5391,21,True,weak_ink_support,loose_placement,partial,train,False
5394,39,True,weak_ink_support,loose_placement,partial,train,False
